term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"americans logged","americans logged","2","1000","0.002","",""
"america's fbi","america's fbi","2","1000","0.002","",""
"america facial","america facial","2","1000","0.002","",""
"amazon's doorbell","amazon's doorbell","2","1000","0.002","",""
"amazon shareholders","amazon shareholders","2","1000","0.002","",""
"amazon shareholder","amazon shareholder","2","1000","0.002","",""
"amazon rekognition","amazon rekognition","2","1000","0.002","",""
"amazon privacy","amazon privacy","2","1000","0.002","",""
"amazon launch","amazon launch","2","1000","0.002","",""
"amazon halt","amazon halt","2","1000","0.002","",""
"amazon google","amazon google","2","1000","0.002","",""
"amazon facial","amazon facial","2","1000","0.002","",""
"amazon emotions","amazon emotions","2","1000","0.002","",""
"amazon defends","amazon defends","2","1000","0.002","",""
"allegedly false","allegedly false","2","1000","0.002","",""
"allege facebook","allege facebook","2","1000","0.002","",""
"alfred ng","alfred ng","2","1000","0.002","",""
"airport commits","airport commits","2","1000","0.002","",""
"airline biometric","airline biometric","2","1000","0.002","",""
"ai-powered 3d","ai-powered 3d","2","1000","0.002","",""
"ai youtube","ai youtube","2","1000","0.002","",""
"ai uighurs","ai uighurs","2","1000","0.002","",""
"ai technologies","ai technologies","2","1000","0.002","",""
"ai tech","ai tech","2","1000","0.002","",""
"ai scraping","ai scraping","2","1000","0.002","",""
"ai controversial","ai controversial","2","1000","0.002","",""
"ai ai","ai ai","2","1000","0.002","",""
"africa teengeeks","africa teengeeks","2","1000","0.002","",""
"adoption advances","adoption advances","2","1000","0.002","",""
"adopt facial","adopt facial","2","1000","0.002","",""
"adds children","adds children","2","1000","0.002","",""
"adds 31m","adds 31m","2","1000","0.002","",""
"ad-tech facial","ad-tech facial","2","1000","0.002","",""
"activist-led campaign","activist-led campaign","2","1000","0.002","",""
"aclu sues","aclu sues","2","1000","0.002","",""
"aclu rekognition","aclu rekognition","2","1000","0.002","",""
"accounted global","accounted global","2","1000","0.002","",""
"accidentally iphones","accidentally iphones","2","1000","0.002","",""
"ac wi-fi","ac wi-fi","2","1000","0.002","",""
"a12 bionic","a12 bionic","2","1000","0.002","",""
"802.11 ac","802.11 ac","2","1000","0.002","",""
"800m people'from","800m people'from","2","1000","0.002","",""
"7mp truedepth","7mp truedepth","2","1000","0.002","",""
"74m microsoft's","74m microsoft's","2","1000","0.002","",""
"65,000 scans","65,000 scans","2","1000","0.002","",""
"4.5 facial","4.5 facial","2","1000","0.002","",""
"3d stereoscopic","3d stereoscopic","2","1000","0.002","",""
"3d portrait","3d portrait","2","1000","0.002","",""
"31m round's","31m round's","2","1000","0.002","",""
"2gb 32gb","2gb 32gb","2","1000","0.002","",""
"12mp 7mp","12mp 7mp","2","1000","0.002","",""
"â eastern","â eastern","1","1000","0.001","",""
"zuckerberg struggles","zuckerberg struggles","1","1000","0.001","",""
"zuckerberg spanish","zuckerberg spanish","1","1000","0.001","",""
"zuckerberg sandberg","zuckerberg sandberg","1","1000","0.001","",""
"zuckerberg regulation","zuckerberg regulation","1","1000","0.001","",""
"zuckerberg q4","zuckerberg q4","1","1000","0.001","",""
"zuckerberg congress","zuckerberg congress","1","1000","0.001","",""
"zuckerberg complies","zuckerberg complies","1","1000","0.001","",""
"zuckerberg certify","zuckerberg certify","1","1000","0.001","",""
"zoo freely","zoo freely","1","1000","0.001","",""
"zones protesters","zones protesters","1","1000","0.001","",""
"zimbabwean cloudwalk","zimbabwean cloudwalk","1","1000","0.001","",""
"zhao jinan","zhao jinan","1","1000","0.001","",""
"zhang liming","zhang liming","1","1000","0.001","",""
"zenz researcher","zenz researcher","1","1000","0.001","",""
"yuan identifying","yuan identifying","1","1000","0.001","",""
"youwhich skipping","youwhich skipping","1","1000","0.001","",""
"youtubers sneak","youtubers sneak","1","1000","0.001","",""
"youtubers face-smoothing","youtubers face-smoothing","1","1000","0.001","",""
"youtube's explicitly","youtube's explicitly","1","1000","0.001","",""
"youtube websites","youtube websites","1","1000","0.001","",""
"youtube spokesperson","youtube spokesperson","1","1000","0.001","",""
"youtube fromhow","youtube fromhow","1","1000","0.001","",""
"york-based clearviewai","york-based clearviewai","1","1000","0.001","",""
"yogesh mehta","yogesh mehta","1","1000","0.001","",""
"yiu memorial","yiu memorial","1","1000","0.001","",""
"yitu well-known","yitu well-known","1","1000","0.001","",""
"yitu megvii","yitu megvii","1","1000","0.001","",""
"yearsand domain","yearsand domain","1","1000","0.001","",""
"year's broadcast","year's broadcast","1","1000","0.001","",""
"yahoo ultimately","yahoo ultimately","1","1000","0.001","",""
"ya wasap","ya wasap","1","1000","0.001","",""
"xu hikvision","xu hikvision","1","1000","0.001","",""
"xu bloomberg's","xu bloomberg's","1","1000","0.001","",""
"xs max","xs max","1","1000","0.001","",""
"xs iphone","xs iphone","1","1000","0.001","",""
"xs hdr","xs hdr","1","1000","0.001","",""
"xr id","xr id","1","1000","0.001","",""
"xos 5.0","xos 5.0","1","1000","0.001","",""
"xl's bezel","xl's bezel","1","1000","0.001","",""
"xl leaks","xl leaks","1","1000","0.001","",""
"xinjiang's boarding","xinjiang's boarding","1","1000","0.001","",""
"xinjiang totalled","xinjiang totalled","1","1000","0.001","",""
"xinjiang ruthless","xinjiang ruthless","1","1000","0.001","",""
"xinjiang repression","xinjiang repression","1","1000","0.001","",""
"xinjiang predictive","xinjiang predictive","1","1000","0.001","",""
"xinjiang identifying","xinjiang identifying","1","1000","0.001","",""
"xinjiang cameras","xinjiang cameras","1","1000","0.001","",""
"xinhua beijing","xinhua beijing","1","1000","0.001","",""
"xi cutting-edge","xi cutting-edge","1","1000","0.001","",""
"xerox's 33.5","xerox's 33.5","1","1000","0.001","",""
"xclub platforms","xclub platforms","1","1000","0.001","",""
"wynn macau","wynn macau","1","1000","0.001","",""
"wuhan virus","wuhan virus","1","1000","0.001","",""
"wu shenkuo","wu shenkuo","1","1000","0.001","",""
"wrote.see amazon","wrote.see amazon","1","1000","0.001","",""
"wrongdoing facebook","wrongdoing facebook","1","1000","0.001","",""
"writer treacherous","writer treacherous","1","1000","0.001","",""
"wraps smartphone","wraps smartphone","1","1000","0.001","",""
"worldwide fully-paid","worldwide fully-paid","1","1000","0.001","",""
"world's surveillance","world's surveillance","1","1000","0.001","",""
"world's pioneering","world's pioneering","1","1000","0.001","",""
"world's invasive","world's invasive","1","1000","0.001","",""
"world's hub","world's hub","1","1000","0.001","",""
"workforce disasters","workforce disasters","1","1000","0.001","",""
"workforce day-to-day","workforce day-to-day","1","1000","0.001","",""
"woody harrelson","woody harrelson","1","1000","0.001","",""
"withheld facial","withheld facial","1","1000","0.001","",""
"withheld allegations","withheld allegations","1","1000","0.001","",""
"wiring 3d","wiring 3d","1","1000","0.001","",""
"wireless wearable","wireless wearable","1","1000","0.001","",""
"wireless lab","wireless lab","1","1000","0.001","",""
"wireless detectiononezero","wireless detectiononezero","1","1000","0.001","",""
"wireless charging","wireless charging","1","1000","0.001","",""
"wired fri","wired fri","1","1000","0.001","",""
"wipe extremist","wipe extremist","1","1000","0.001","",""
"winners organised","winners organised","1","1000","0.001","",""
"winner duron","winner duron","1","1000","0.001","",""
"windsor uk","windsor uk","1","1000","0.001","",""
"wifi beacon","wifi beacon","1","1000","0.001","",""
"wider stereo","wider stereo","1","1000","0.001","",""
"wide-ranging ordinance","wide-ranging ordinance","1","1000","0.001","",""
"wide-area surveillance","wide-area surveillance","1","1000","0.001","",""
"wi-fi-enabled zack","wi-fi-enabled zack","1","1000","0.001","",""
"wi-fi-enabled morethousands","wi-fi-enabled morethousands","1","1000","0.001","",""
"wi-fi-enabled facial","wi-fi-enabled facial","1","1000","0.001","",""
"wi-fi lte","wi-fi lte","1","1000","0.001","",""
"wi-fi battery","wi-fi battery","1","1000","0.001","",""
"whitepaper commission","whitepaper commission","1","1000","0.001","",""
"whatsapp's 1.6","whatsapp's 1.6","1","1000","0.001","",""
"whatsapp ya","whatsapp ya","1","1000","0.001","",""
"whatsapp iphone","whatsapp iphone","1","1000","0.001","",""
"whatsapp cofounder","whatsapp cofounder","1","1000","0.001","",""
"whatsapp app","whatsapp app","1","1000","0.001","",""
"western oregon","western oregon","1","1000","0.001","",""
"western coastal","western coastal","1","1000","0.001","",""
"wer speakers","wer speakers","1","1000","0.001","",""
"well-known facial","well-known facial","1","1000","0.001","",""
"welcomed irritating","welcomed irritating","1","1000","0.001","",""
"weird robots","weird robots","1","1000","0.001","",""
"weekendsand edwina","weekendsand edwina","1","1000","0.001","",""
"weekaugust 3as","weekaugust 3as","1","1000","0.001","",""
"wechat weixin","wechat weixin","1","1000","0.001","",""
"wechat users","wechat users","1","1000","0.001","",""
"wechat stickerscute","wechat stickerscute","1","1000","0.001","",""
"wechat face-scanning","wechat face-scanning","1","1000","0.001","",""
"webthus password","webthus password","1","1000","0.001","",""
"websites scrambling","websites scrambling","1","1000","0.001","",""
"websites facial-recognition","websites facial-recognition","1","1000","0.001","",""
"websites facebook","websites facebook","1","1000","0.001","",""
"website up'possibly","website up'possibly","1","1000","0.001","",""
"webcam 3d","webcam 3d","1","1000","0.001","",""
"wearable monitors","wearable monitors","1","1000","0.001","",""
"wearable accessories","wearable accessories","1","1000","0.001","",""
"wavethe pixel","wavethe pixel","1","1000","0.001","",""
"waterproofing shatter-resistance","waterproofing shatter-resistance","1","1000","0.001","",""
"waterdrop 3500mah","waterdrop 3500mah","1","1000","0.001","",""
"watchful crowds","watchful crowds","1","1000","0.001","",""
"wasted contemplate","wasted contemplate","1","1000","0.001","",""
"wastage surveillance","wastage surveillance","1","1000","0.001","",""
"washington united","washington united","1","1000","0.001","",""
"washington techmeme","washington techmeme","1","1000","0.001","",""
"washington studied","washington studied","1","1000","0.001","",""
"washington ftc","washington ftc","1","1000","0.001","",""
"washington facial","washington facial","1","1000","0.001","",""
"washington eputies","washington eputies","1","1000","0.001","",""
"washington bristle","washington bristle","1","1000","0.001","",""
"warner lillian","warner lillian","1","1000","0.001","",""
"wandering surveillance","wandering surveillance","1","1000","0.001","",""
"wan ho","wan ho","1","1000","0.001","",""
"walking-through recognition","walking-through recognition","1","1000","0.001","",""
"waitresses catholic","waitresses catholic","1","1000","0.001","",""
"waec identifying","waec identifying","1","1000","0.001","",""
"vulnerable discrimination","vulnerable discrimination","1","1000","0.001","",""
"vr 3d","vr 3d","1","1000","0.001","",""
"vox overview","vox overview","1","1000","0.001","",""
"vowing communicate","vowing communicate","1","1000","0.001","",""
"voter fraud","voter fraud","1","1000","0.001","",""
"von der","von der","1","1000","0.001","",""
"voice-to-text facebook's","voice-to-text facebook's","1","1000","0.001","",""
"voice-recognition pour","voice-recognition pour","1","1000","0.001","",""
"vocal discontentment","vocal discontentment","1","1000","0.001","",""
"vlogger rawbeautykristi","vlogger rawbeautykristi","1","1000","0.001","",""
"visualization clients","visualization clients","1","1000","0.001","",""
"visor ai's","visor ai's","1","1000","0.001","",""
"visa holders","visa holders","1","1000","0.001","",""
"visa applicants","visa applicants","1","1000","0.001","",""
"virus catching","virus catching","1","1000","0.001","",""
"virginia masks","virginia masks","1","1000","0.001","",""
"viral misleading","viral misleading","1","1000","0.001","",""
"viral app","viral app","1","1000","0.001","",""
"violentaugust 7hong","violentaugust 7hong","1","1000","0.001","",""
"violent protests","violent protests","1","1000","0.001","",""
"violent protesters","violent protesters","1","1000","0.001","",""
"violent confrontation","violent confrontation","1","1000","0.001","",""
"violence xinjiang","violence xinjiang","1","1000","0.001","",""
"violence state-sponsored","violence state-sponsored","1","1000","0.001","",""
"violence offeraugust","violence offeraugust","1","1000","0.001","",""
"violence credibility","violence credibility","1","1000","0.001","",""
"violations instituting","violations instituting","1","1000","0.001","",""
"violations ftc","violations ftc","1","1000","0.001","",""
"violations ap","violations ap","1","1000","0.001","",""
"violations abuses","violations abuses","1","1000","0.001","",""
"violation biometric","violation biometric","1","1000","0.001","",""
"violating privacy","violating privacy","1","1000","0.001","",""
"violating china's","violating china's","1","1000","0.001","",""
"violated ftc's","violated ftc's","1","1000","0.001","",""
"violated failing","violated failing","1","1000","0.001","",""
"vietnam discovered","vietnam discovered","1","1000","0.001","",""
"videos insider","videos insider","1","1000","0.001","",""
"videos china","videos china","1","1000","0.001","",""
"videos armed","videos armed","1","1000","0.001","",""
"videos amazon","videos amazon","1","1000","0.001","",""
"victory network's","victory network's","1","1000","0.001","",""
"victory facial","victory facial","1","1000","0.001","",""
"victory california","victory california","1","1000","0.001","",""
"victor gevers","victor gevers","1","1000","0.001","",""
"victims memorial","victims memorial","1","1000","0.001","",""
"viable handful","viable handful","1","1000","0.001","",""
"veto approve","veto approve","1","1000","0.001","",""
"vests demonstrations","vests demonstrations","1","1000","0.001","",""
"vestager breton","vestager breton","1","1000","0.001","",""
"versions iphone","versions iphone","1","1000","0.001","",""
"verifyme nigeria","verifyme nigeria","1","1000","0.001","",""
"verify registrations","verify registrations","1","1000","0.001","",""
"verify myst","verify myst","1","1000","0.001","",""
"verify identities","verify identities","1","1000","0.001","",""
"verification techmoran","verification techmoran","1","1000","0.001","",""
"verification submission","verification submission","1","1000","0.001","",""
"verification servicethough","verification servicethough","1","1000","0.001","",""
"verification purview","verification purview","1","1000","0.001","",""
"verification provider","verification provider","1","1000","0.001","",""
"verification preventing","verification preventing","1","1000","0.001","",""
"verification one-time","verification one-time","1","1000","0.001","",""
"verification memorising","verification memorising","1","1000","0.001","",""
"verification megvii","verification megvii","1","1000","0.001","",""
"verification licence","verification licence","1","1000","0.001","",""
