term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"writings","write","1","1000","0.001","-0.3353167237197451","-0.3901268357624206"
"wrath","wrath","1","1000","0.001","-0.5320946107577055","-1.0467653110592794"
"wrap","wrap","1","1000","0.001","-0.31396954410628714","-0.03912433388269971"
"women's","women","1","1000","0.001","0.5858651316391842","-0.5930433785160183"
"withdrew","withdrew","1","1000","0.001","-0.7337582367401188","-0.5596502922012884"
"withdraw","withdraw","1","1000","0.001","-0.5454768417201603","-0.5654649033924743"
"wireless","wireless","1","1000","0.001","-0.37106407215479686","1.0518900991163793"
"wired","wire","1","1000","0.001","-0.2797894183269629","0.5513756792300937"
"windowpane","windowpan","1","1000","0.001","0.36926858829498704","0.14092108315728524"
"williams","william","1","1000","0.001","2.0537192480912623","-0.5027910270392226"
"willingly","will","1","1000","0.001","-0.3481781823763516","-0.526871383127672"
"wilful","wil","1","1000","0.001","",""
"wi-fi","wi-fi","1","1000","0.001","1.0712192087150982","0.9078000217186405"
"whitechapel","whitechapel","1","1000","0.001","",""
"whatsapp","whatsapp","1","1000","0.001","",""
"wexne","wexn","1","1000","0.001","",""
"westfield","westfield","1","1000","0.001","",""
"werner","werner","1","1000","0.001","",""
"welsh","welsh","1","1000","0.001","1.0704271312170148","-0.5969633838691298"
"wellbeing","wellb","1","1000","0.001","-0.3915654509358505","-0.4101787287967806"
"wednesday's","wednesday","1","1000","0.001","0.5285862150537693","-0.24103285087761778"
"webstes","webst","1","1000","0.001","",""
"webex","webex","1","1000","0.001","",""
"wearer's","wearer","1","1000","0.001","0.012972813178945958","0.28159664894843833"
"wearable","wearabl","1","1000","0.001","-0.20181346493402452","1.029517798638371"
"weapons","weapon","1","1000","0.001","-0.5265174502701319","-0.22031926081895092"
"weaker","weaker","1","1000","0.001","-0.16618909061980996","-0.20521597520015838"
"weaknesses","weak","1","1000","0.001","-0.4842373949154802","-0.18521309219013896"
"watson","watson","1","1000","0.001","1.693562669559028","0.008807860717133183"
"watchers","watcher","1","1000","0.001","-0.44573300160394935","-0.10169051299247953"
"watches","watch","1","1000","0.001","-0.07530292995655281","0.036697277840743926"
"wasting","wast","1","1000","0.001","-0.09341861934545873","-0.3893048565436443"
"wanna","wanna","1","1000","0.001","0.9717458280485212","-0.36659405379750265"
"walmart","walmart","1","1000","0.001","2.0637664905479625","-0.049172198631072014"
"walks","walk","1","1000","0.001","-0.2348902151036276","-0.20840636294630585"
"waged","wage","1","1000","0.001","-0.5086359320393712","-0.7764878014887577"
"vuzix","vuzix","1","1000","0.001","",""
"vp","vp","1","1000","0.001","-0.016903434312332464","0.1705021687053613"
"voxceleb","voxceleb","1","1000","0.001","",""
"vows","vow","1","1000","0.001","-0.13528798679933687","-0.8210306656037083"
"vouch","vouch","1","1000","0.001","-0.22135799339653106","-0.22651689060322594"
"voter","voter","1","1000","0.001","-0.4011640362250015","-0.38412235487302077"
"void","void","1","1000","0.001","-0.3668818460937292","-0.463200951054448"
"voiceover","voiceov","1","1000","0.001","0.0701923173894557","0.190125541774027"
"voiced","voic","1","1000","0.001","-0.6922769873690376","-0.6376556828149006"
"vogels","vogel","1","1000","0.001","",""
"vodafone","vodafon","1","1000","0.001","1.4706379039667539","0.29727549719792584"
"vms","vms","1","1000","0.001","0.8845557124028177","0.5594237612641098"
"vladmir","vladmir","1","1000","0.001","",""
"vivian","vivian","1","1000","0.001","0.4221587496271758","-0.16459041644314706"
"visualise","visualis","1","1000","0.001","",""
"visitor","visitor","1","1000","0.001","-0.2847117285084828","-0.12694847144382293"
"visits","visit","1","1000","0.001","-0.49893527136205146","-0.319053762047897"
"virus","virus","1","1000","0.001","-0.2306713597824088","0.14330470475152013"
"virginia","virginia","1","1000","0.001","1.8023305919334485","-0.09122883327621699"
"vilnius","vilnius","1","1000","0.001","",""
"viewing","view","1","1000","0.001","-0.16745501899599644","0.4713959133739253"
"videos","video","1","1000","0.001","-0.08465745560609662","0.33672740313662586"
"victor","victor","1","1000","0.001","-0.13430215877600507","-0.5408873368499246"
"victims","victim","1","1000","0.001","-0.48671063892810573","-0.548781735672099"
"vice-president","vice-presid","1","1000","0.001","-0.643049547635843","-0.2888566413282708"
"vibration","vibrat","1","1000","0.001","-0.040244413355608404","1.0499079905095945"
"versions","version","1","1000","0.001","-0.021149909835369515","0.6382137196726035"
"verint","verint","1","1000","0.001","",""
"verge","verg","1","1000","0.001","-0.5524889409729352","-0.5931254752357743"
"ventriloquist","ventriloquist","1","1000","0.001","-0.09622972604475874","-0.3257888857904728"
"venmo","venmo","1","1000","0.001","",""
"vcsels","vcsel","1","1000","0.001","",""
"vca","vca","1","1000","0.001","",""
"uyghur","uyghur","1","1000","0.001","",""
"uttar","uttar","1","1000","0.001","0.04764708007649257","-0.15919756244246253"
"utilise","utilis","1","1000","0.001","",""
"utilities","util","1","1000","0.001","-0.32728840934335857","0.28490949668153664"
"ushering","usher","1","1000","0.001","-0.31391704971524304","-0.14849939872730752"
"usernames","usernam","1","1000","0.001","0.31263008459160696","0.6286610111445257"
"user-submitted","user-submit","1","1000","0.001","",""
"user-serviceable","user-servic","1","1000","0.001","",""
"useless","useless","1","1000","0.001","0.2760416513330231","-0.22608455512080178"
"usb-c","usb-c","1","1000","0.001","",""
"usb-a","usb-a","1","1000","0.001","",""
"us-government","us-govern","1","1000","0.001","",""
"us's","us","1","1000","0.001","1.0241398001853133","-0.11753259436307797"
"urgently","urgent","1","1000","0.001","-0.3273834710875819","-0.22907681713636346"
"urging","urg","1","1000","0.001","-0.579397852872168","-0.5499368406470673"
"ur","ur","1","1000","0.001","1.8069496251450958","-0.4746000913635605"
"uptight","uptight","1","1000","0.001","-0.20996579183650718","-0.6412927598360659"
"updates","updat","1","1000","0.001","-0.07132514676228875","0.8236993886473944"
"unworthy","unworthi","1","1000","0.001","-0.10208014067319353","-0.918842239961277"
"unwittingly","unwit","1","1000","0.001","-0.36421277429318505","-0.4893848457396607"
"unwarranted","unwarr","1","1000","0.001","-0.6140849344670494","-0.7208929781410711"
"unsuspecting","unsuspect","1","1000","0.001","-0.2600392241782659","-0.33898038358077337"
"unsecured","unsecur","1","1000","0.001","-0.3716387401290029","0.29695237587122153"
"unsanctioned","unsanct","1","1000","0.001","-0.40723529044742707","-0.5292788038685241"
"unruly","unruli","1","1000","0.001","-0.5549182456098244","-0.7652363099493782"
"unreliability","unreli","1","1000","0.001","-0.17996917314719627","0.04257748364490284"
"unprecedented","unpreced","1","1000","0.001","-0.7288974288495403","-0.13910977349486514"
"unpopular","unpopular","1","1000","0.001","-0.5019997362776216","-0.7973550483518219"
"unperturbing","unperturb","1","1000","0.001","",""
"unleash","unleash","1","1000","0.001","-0.2661575560834291","-0.290764838200836"
"unjustified","unjustifi","1","1000","0.001","-0.6422511245476971","-0.8469325392121416"
"uniformed","uniform","1","1000","0.001","-0.3716287440462972","-0.35238697550063625"
"unidentified","unidentifi","1","1000","0.001","-0.4680840526843991","-0.3419546331630212"
"unibanco","unibanco","1","1000","0.001","",""
"unholy","unholi","1","1000","0.001","0.20146971442984685","-0.7244773655942377"
"unfettered","unfett","1","1000","0.001","-0.37112537630094017","-0.437040059627839"
"unfamiliar","unfamiliar","1","1000","0.001","-0.6783020949333748","-0.07903396594731533"
"undocumented","undocu","1","1000","0.001","-0.23365168627249855","-0.3746026743993151"
"undo","undo","1","1000","0.001","-0.27785457247193796","-0.5305439362747827"
"undesirables","undesir","1","1000","0.001","-0.03574284791572012","-0.46535004482575154"
"undermines","undermin","1","1000","0.001","-0.5183620096791967","-0.5466228797795346"
"underage","underag","1","1000","0.001","-0.3366376930324741","-0.5463911051346796"
"uncomfortable","uncomfort","1","1000","0.001","-0.6051834983535537","-0.4315634396804164"
"unchecked","uncheck","1","1000","0.001","-0.3988642951951316","-0.6633159395410649"
"uncharted","unchart","1","1000","0.001","-0.44469591890222687","-0.16978627023503"
"unchanged","unchang","1","1000","0.001","-0.2906965424688139","-0.12604709534533434"
"uncanny","uncanni","1","1000","0.001","-0.4749086388659937","0.04985219927357388"
"unaware","unawar","1","1000","0.001","-0.8392488395173423","-0.4554736039117756"
"unacceptable","unaccept","1","1000","0.001","-0.7610759017884567","-0.766196103164521"
"umd","umd","1","1000","0.001","0.5323945186598845","0.34504812282960806"
"ultimatum","ultimatum","1","1000","0.001","-0.522722546726717","-0.7951164324348926"
"ulrich","ulrich","1","1000","0.001","",""
"uid","uid","1","1000","0.001","1.2444656065536999","0.37459336798240583"
"uff","uff","1","1000","0.001","0.6296854225421837","-0.22264868997956827"
"ucl","ucl","1","1000","0.001","",""
"uber","uber","1","1000","0.001","0.28076884536020486","-0.16154124385979945"
"two-thirds","two-third","1","1000","0.001","-0.31070615947237856","-0.16853977650950816"
"two-pronged","two-prong","1","1000","0.001","",""
"two-factor","two-factor","1","1000","0.001","",""
"two-day","two-day","1","1000","0.001","-0.13772717693048353","-0.3738442670472447"
"twist","twist","1","1000","0.001","-0.4858878267972337","-0.15277083928338747"
"tweets","tweet","1","1000","0.001","0.2237872036906785","0.26169237003191953"
"tv-streaming","tv-stream","1","1000","0.001","",""
"turquoise","turquois","1","1000","0.001","0.161362427143215","-0.08383845704588085"
"turner","turner","1","1000","0.001","0.7417411023786382","-0.06816197160897937"
"tuning","tune","1","1000","0.001","-0.0645129719232547","0.6934257527850963"
"tsinghua","tsinghua","1","1000","0.001","",""
"tsa","tsa","1","1000","0.001","1.4718953421277734","-0.32926311795671104"
"trusted","trust","1","1000","0.001","-0.38884129774354376","0.1860752199658292"
"truedepth","truedepth","1","1000","0.001","",""
"troublemakers","troublemak","1","1000","0.001","-0.45207322485320234","-0.754475932866314"
"trouble-makers","trouble-mak","1","1000","0.001","-0.45207322485320234","-0.754475932866314"
"trialed","trial","1","1000","0.001","-0.33282986273893617","0.45212667957648783"
"trevor","trevor","1","1000","0.001","1.0799632490462128","-0.30010394317233635"
"transwoman","transwoman","1","1000","0.001","0.01883148946305429","-0.4896469607395338"
"transman","transman","1","1000","0.001","0.0390612400606828","-0.2498157547403872"
"transgender","transgend","1","1000","0.001","-0.36326916027322476","-0.4111267119526135"
"transforming","transform","1","1000","0.001","-0.5495213162098","0.11417219385671402"
"trajectories","trajectori","1","1000","0.001","-0.17403778232375544","0.3735685652311097"
"trains","train","1","1000","0.001","-0.3286651860967521","-0.08289229584383707"
"trails","trail","1","1000","0.001","-0.292225565027534","-0.013266579638305635"
"tradelink","tradelink","1","1000","0.001","",""
"tract","tract","1","1000","0.001","-0.2859433001181035","-0.11785085826149702"
"toy","toy","1","1000","0.001","-0.1822841021179834","0.005329539313189566"
"tourists","tourist","1","1000","0.001","-0.3220503394462193","-0.5909730505902706"
"toronto","toronto","1","1000","0.001","1.9292661492725203","-0.28729305219997886"
"tory","tori","1","1000","0.001","1.2956292725315104","-0.6294692975376682"
"topical","topic","1","1000","0.001","-0.13746396990488863","0.17861620692245772"
"token","token","1","1000","0.001","-0.03237896037112458","-0.16715484792336271"
"toilet","toilet","1","1000","0.001","-0.0077464199726545255","-0.24245488254250544"
"tof","tof","1","1000","0.001","0.6409576192455796","-0.21200163344539893"
"to-date","to-dat","1","1000","0.001","0.10052158507043128","0.10733255470580692"
"tinker","tinker","1","1000","0.001","-0.40244560939539437","-0.03447137304173995"
"timnit","timnit","1","1000","0.001","",""
"tim","tim","1","1000","0.001","1.8805423562870256","-0.30129525170672067"
"tighter","tighter","1","1000","0.001","-0.5133250391411771","-0.028673009759388635"
